ZONE_CODE,ZONE_LABEL,data_Cycle,data_Drive,data_Inact,data_CO2
E07000089,Hart,1.500000000000000,50.200000000000000,60.800000000000000,606.700000000000000
E09000010,Enfield,0.900000000000000,26.100000000000000,53.700000000000000,1427.500000000000000
E07000077,Uttlesford,0.800000000000000,46.300000000000000,61.800000000000000,860.400000000000000
E07000220,Rugby,2.100000000000000,47.100000000000000,59.300000000000000,1947.900000000000000
E07000116,Tunbridge Wells,0.800000000000000,36.900000000000000,57.500000000000000,671.100000000000000
E07000219,Nuneaton and Bedworth,1.400000000000000,46.100000000000000,52.200000000000000,669.700000000000000
E07000147,North Norfolk,1.700000000000000,39.100000000000000,52.000000000000000,767.700000000000000
E08000030,Walsall,0.900000000000000,38.700000000000000,49.100000000000000,1409.700000000000000
E09000008,Croydon,0.800000000000000,24.200000000000000,57.100000000000000,1544.200000000000000
E07000029,Copeland,1.100000000000000,41.200000000000000,52.100000000000000,276.200000000000000
E06000037,West Berkshire,1.900000000000000,47.700000000000000,61.600000000000000,1651.600000000000000
E06000033,Southend-on-Sea,1.900000000000000,32.900000000000000,52.100000000000000,807.900000000000000
E07000081,Gloucester,3.500000000000000,44.500000000000000,53.700000000000000,623.700000000000000
E07000004,Aylesbury Vale,1.200000000000000,47.700000000000000,61.500000000000000,1100.100000000000000
E08000029,Solihull,0.900000000000000,44.500000000000000,61.400000000000000,1585.500000000000000
E07000104,Welwyn Hatfield,1.700000000000000,38.000000000000000,57.400000000000000,826.100000000000000
E06000054,Wiltshire,2.000000000000000,43.000000000000000,64.000000000000000,3624.500000000000000
E07000235,Malvern Hills,1.100000000000000,44.000000000000000,61.700000000000000,634.800000000000000
E08000003,Manchester,2.300000000000000,25.100000000000000,53.400000000000000,2944.800000000000000
E08000012,Liverpool,1.100000000000000,26.800000000000000,47.600000000000000,2520.900000000000000
E07000194,Lichfield,0.900000000000000,47.200000000000000,56.600000000000000,769.500000000000000
E07000128,Wyre,1.800000000000000,43.000000000000000,52.200000000000000,802.400000000000000
E09000021,Kingston upon Thames,2.800000000000000,26.100000000000000,60.600000000000000,768.500000000000000
E06000034,Thurrock,1.000000000000000,41.400000000000000,52.800000000000000,1337.600000000000000
E07000188,Sedgemoor,3.000000000000000,44.800000000000000,56.100000000000000,1096.100000000000000
E09000015,Harrow,0.500000000000000,27.500000000000000,51.400000000000000,879.300000000000000
E06000050,Cheshire West and Chester,1.700000000000000,42.700000000000000,63.900000000000000,5686.400000000000000
E07000007,Wycombe,0.900000000000000,45.900000000000000,62.900000000000000,1117.700000000000000
E07000218,North Warwickshire,0.800000000000000,50.000000000000000,57.500000000000000,1135.500000000000000
E09000032,Wandsworth,5.400000000000000,10.600000000000000,66.500000000000000,1224.200000000000000
E07000175,Newark and Sherwood,2.600000000000000,43.700000000000000,62.300000000000000,1139.900000000000000
E08000020,Gateshead,0.900000000000000,35.600000000000000,55.800000000000000,1328.600000000000000
E07000119,Fylde,1.800000000000000,43.100000000000000,52.900000000000000,614.500000000000000
E08000021,Newcastle upon Tyne,1.600000000000000,26.700000000000000,59.000000000000000,1693.700000000000000
E09000018,Hounslow,2.200000000000000,26.700000000000000,56.200000000000000,1510.100000000000000
E08000007,Stockport,1.400000000000000,43.700000000000000,57.200000000000000,1596.500000000000000
E08000005,Rochdale,0.600000000000000,38.600000000000000,48.900000000000000,1300.400000000000000
E07000082,Stroud,1.500000000000000,48.900000000000000,66.300000000000000,956.200000000000000
E07000069,Castle Point,1.000000000000000,40.800000000000000,51.800000000000000,388.800000000000000
E07000034,Chesterfield,0.700000000000000,41.300000000000000,51.600000000000000,659.900000000000000
E07000096,Dacorum,0.800000000000000,44.700000000000000,57.500000000000000,840.600000000000000
E07000222,Warwick,2.200000000000000,43.800000000000000,61.100000000000000,1150.300000000000000
E07000167,Ryedale,2.100000000000000,41.600000000000000,65.700000000000000,489.600000000000000
E07000192,Cannock Chase,0.900000000000000,48.500000000000000,48.200000000000000,492.200000000000000
E07000041,Exeter,4.000000000000000,30.300000000000000,64.000000000000000,633.100000000000000
E07000091,New Forest,2.500000000000000,46.200000000000000,60.600000000000000,1440.200000000000000
E06000036,Bracknell Forest,1.700000000000000,52.200000000000000,59.700000000000000,611.200000000000000
E06000043,Brighton and Hove,3.300000000000000,24.700000000000000,56.200000000000000,1259.100000000000000
E07000171,Bassetlaw,1.600000000000000,44.200000000000000,59.500000000000000,995.500000000000000
E07000113,Swale,1.400000000000000,41.400000000000000,54.100000000000000,1385.700000000000000
E07000107,Dartford,0.800000000000000,40.800000000000000,55.800000000000000,719.900000000000000
E09000014,Haringey,3.200000000000000,11.900000000000000,59.100000000000000,938.100000000000000
E07000098,Hertsmere,0.700000000000000,39.200000000000000,50.700000000000000,828.700000000000000
E07000040,East Devon,1.400000000000000,40.300000000000000,60.200000000000000,876.600000000000000
E06000005,Darlington,1.500000000000000,39.800000000000000,56.000000000000000,701.500000000000000
E07000201,Forest Heath,2.600000000000000,50.900000000000000,58.000000000000000,513.200000000000000
E07000066,Basildon,1.100000000000000,38.000000000000000,55.400000000000000,1023.300000000000000
E07000067,Braintree,1.000000000000000,45.400000000000000,54.900000000000000,960.800000000000000
E07000036,Erewash,2.300000000000000,44.700000000000000,56.700000000000000,722.300000000000000
E07000121,Lancaster,2.500000000000000,35.800000000000000,60.500000000000000,991.500000000000000
E08000014,Sefton,1.600000000000000,36.800000000000000,56.900000000000000,1454.800000000000000
E07000166,Richmondshire,1.200000000000000,42.000000000000000,61.000000000000000,519.100000000000000
E06000001,Hartlepool,1.100000000000000,35.700000000000000,51.200000000000000,767.100000000000000
E07000189,South Somerset,2.000000000000000,44.900000000000000,60.600000000000000,1225.400000000000000
E09000025,Newham,1.000000000000000,11.800000000000000,50.400000000000000,1535.800000000000000
E06000022,Bath and North East Somerset,1.900000000000000,36.000000000000000,64.000000000000000,965.900000000000000
E07000206,Waveney,3.700000000000000,38.800000000000000,61.100000000000000,700.900000000000000
E07000142,West Lindsey,1.400000000000000,45.600000000000000,55.300000000000000,681.500000000000000
E07000100,St Albans,1.200000000000000,39.500000000000000,63.700000000000000,1032.700000000000000
E07000145,Great Yarmouth,2.500000000000000,35.800000000000000,53.500000000000000,505.000000000000000
E07000199,Tamworth,1.500000000000000,48.000000000000000,48.700000000000000,371.900000000000000
E07000120,Hyndburn,0.700000000000000,41.700000000000000,54.300000000000000,500.900000000000000
E06000040,Windsor and Maidenhead,1.700000000000000,44.500000000000000,63.200000000000000,1124.000000000000000
E09000007,Camden,4.100000000000000,6.300000000000000,65.500000000000000,1628.900000000000000
E07000118,Chorley,1.000000000000000,48.100000000000000,60.500000000000000,810.600000000000000
E09000031,Waltham Forest,1.800000000000000,18.000000000000000,53.100000000000000,906.900000000000000
E07000012,South Cambridgeshire,5.800000000000000,46.900000000000000,67.300000000000000,1435.700000000000000
E07000049,East Dorset,1.600000000000000,49.100000000000000,64.400000000000000,510.400000000000000
E07000033,Bolsover,0.500000000000000,44.500000000000000,44.900000000000000,1079.800000000000000
E06000053,Isles of Scilly,11.500000000000000,15.200000000000000,69.600000000000000,14.500000000000000
E07000133,Melton,1.600000000000000,47.800000000000000,58.400000000000000,405.000000000000000
E06000039,Slough,1.600000000000000,40.900000000000000,52.500000000000000,1030.600000000000000
E06000031,Peterborough,3.900000000000000,40.100000000000000,52.200000000000000,1250.300000000000000
E07000112,Shepway,1.100000000000000,39.000000000000000,59.300000000000000,645.300000000000000
E07000180,Vale of White Horse,4.600000000000000,45.500000000000000,65.400000000000000,1090.600000000000000
E07000137,East Lindsey,2.100000000000000,36.400000000000000,57.400000000000000,989.800000000000000
E07000209,Guildford,1.800000000000000,39.300000000000000,64.400000000000000,1031.300000000000000
E07000204,St Edmundsbury,2.100000000000000,46.100000000000000,51.700000000000000,1294.200000000000000
E07000048,Christchurch,3.100000000000000,41.800000000000000,59.700000000000000,282.900000000000000
E07000156,Wellingborough,1.000000000000000,46.500000000000000,53.300000000000000,539.900000000000000
E07000079,Cotswold,1.400000000000000,43.900000000000000,64.200000000000000,771.000000000000000
E09000012,Hackney,9.200000000000000,7.100000000000000,59.500000000000000,936.800000000000000
E07000037,High Peak,0.900000000000000,42.900000000000000,61.500000000000000,2707.600000000000000
E06000056,Central Bedfordshire,1.100000000000000,46.700000000000000,60.900000000000000,1754.200000000000000
E07000196,South Staffordshire,0.700000000000000,49.900000000000000,56.600000000000000,1009.100000000000000
E06000015,Derby,2.400000000000000,38.400000000000000,58.900000000000000,1443.300000000000000
E07000045,Teignbridge,1.100000000000000,43.700000000000000,60.700000000000000,914.100000000000000
E07000106,Canterbury,1.600000000000000,34.200000000000000,53.700000000000000,816.200000000000000
E07000076,Tendring,1.800000000000000,36.700000000000000,55.100000000000000,772.200000000000000
E06000012,North East Lincolnshire,3.400000000000000,38.900000000000000,57.500000000000000,1501.000000000000000
E07000170,Ashfield,1.300000000000000,42.800000000000000,50.800000000000000,811.500000000000000
E07000172,Broxtowe,2.800000000000000,41.700000000000000,61.500000000000000,789.900000000000000
E08000035,Leeds,1.100000000000000,35.900000000000000,63.800000000000000,5042.000000000000000
E07000092,Rushmoor,2.100000000000000,47.600000000000000,58.100000000000000,520.700000000000000
E09000026,Redbridge,0.700000000000000,23.500000000000000,48.300000000000000,1009.300000000000000
E07000125,Rossendale,0.500000000000000,47.200000000000000,58.800000000000000,510.200000000000000
E09000017,Hillingdon,1.000000000000000,34.500000000000000,55.000000000000000,1973.700000000000000
E07000063,Lewes,1.200000000000000,37.600000000000000,60.000000000000000,540.700000000000000
E09000030,Tower Hamlets,4.100000000000000,6.900000000000000,55.200000000000000,2264.600000000000000
E07000237,Worcester,2.900000000000000,42.100000000000000,62.800000000000000,493.300000000000000
E07000072,Epping Forest,0.600000000000000,37.800000000000000,56.700000000000000,1130.500000000000000
E07000124,Ribble Valley,0.900000000000000,49.200000000000000,63.100000000000000,807.000000000000000
E07000163,Craven,0.900000000000000,42.200000000000000,60.300000000000000,465.900000000000000
E07000207,Elmbridge,2.200000000000000,36.700000000000000,64.900000000000000,888.700000000000000
E07000032,Amber Valley,0.900000000000000,46.600000000000000,58.200000000000000,913.300000000000000
E09000001,City of London,3.100000000000000,5.900000000000000,50.400000000000000,1499.100000000000000
E08000031,Wolverhampton,1.200000000000000,35.300000000000000,53.300000000000000,1291.000000000000000
E07000093,Test Valley,2.000000000000000,47.300000000000000,59.100000000000000,1011.400000000000000
E07000202,Ipswich,3.200000000000000,37.800000000000000,54.300000000000000,599.900000000000000
E07000083,Tewkesbury,3.100000000000000,47.700000000000000,50.800000000000000,881.100000000000000
E06000028,Bournemouth,3.100000000000000,38.100000000000000,55.000000000000000,835.000000000000000
E08000026,Coventry,1.600000000000000,35.300000000000000,55.400000000000000,1713.200000000000000
E06000004,Stockton-on-Tees,1.200000000000000,43.000000000000000,53.900000000000000,2907.400000000000000
E09000019,Islington,6.200000000000000,6.000000000000000,66.200000000000000,1150.100000000000000
E07000150,Corby,1.900000000000000,44.100000000000000,60.100000000000000,573.900000000000000
E07000177,Cherwell,2.500000000000000,45.800000000000000,60.800000000000000,1436.400000000000000
E09000002,Barking and Dagenham,0.800000000000000,22.500000000000000,46.400000000000000,828.100000000000000
E07000117,Burnley,0.600000000000000,38.700000000000000,47.600000000000000,501.700000000000000
E07000108,Dover,1.300000000000000,40.100000000000000,61.000000000000000,610.000000000000000
E07000215,Tandridge,0.600000000000000,40.500000000000000,65.100000000000000,767.500000000000000
E06000018,Nottingham,1.900000000000000,24.500000000000000,56.500000000000000,1651.100000000000000
E09000006,Bromley,1.000000000000000,27.400000000000000,60.200000000000000,1387.200000000000000
E07000152,East Northamptonshire,0.900000000000000,50.400000000000000,56.800000000000000,587.900000000000000
E07000039,South Derbyshire,1.100000000000000,52.000000000000000,59.700000000000000,857.100000000000000
E07000146,King's Lynn and West Norfolk,3.000000000000000,42.800000000000000,56.500000000000000,1879.000000000000000
E07000078,Cheltenham,4.500000000000000,38.200000000000000,59.400000000000000,533.600000000000000
E07000239,Wyre Forest,1.100000000000000,45.100000000000000,54.500000000000000,581.300000000000000
E06000052,Cornwall,1.000000000000000,37.800000000000000,58.600000000000000,3590.500000000000000
E06000051,Shropshire,1.900000000000000,41.200000000000000,63.200000000000000,2325.800000000000000
E09000027,Richmond upon Thames,4.400000000000000,23.400000000000000,71.200000000000000,906.900000000000000
E09000004,Bexley,0.800000000000000,31.400000000000000,52.200000000000000,1101.700000000000000
E08000033,Calderdale,0.600000000000000,41.100000000000000,53.000000000000000,1366.500000000000000
E07000126,South Ribble,2.000000000000000,49.800000000000000,55.800000000000000,766.700000000000000
E07000097,East Hertfordshire,0.900000000000000,44.400000000000000,61.400000000000000,872.000000000000000
E06000013,North Lincolnshire,2.500000000000000,44.900000000000000,53.300000000000000,7740.700000000000000
E06000017,Rutland,2.300000000000000,41.500000000000000,64.600000000000000,1061.500000000000000
E07000138,Lincoln,3.800000000000000,34.200000000000000,53.700000000000000,484.800000000000000
E09000003,Barnet,1.000000000000000,24.100000000000000,58.500000000000000,1600.300000000000000
E08000015,Wirral,1.000000000000000,38.200000000000000,59.400000000000000,1643.600000000000000
E07000154,Northampton,1.800000000000000,44.700000000000000,59.100000000000000,1214.700000000000000
E07000143,Breckland,1.700000000000000,44.800000000000000,56.600000000000000,801.500000000000000
E08000019,Sheffield,1.100000000000000,32.900000000000000,59.700000000000000,3054.700000000000000
E07000226,Crawley,1.800000000000000,43.100000000000000,54.100000000000000,770.400000000000000
E06000020,Telford and Wrekin,1.400000000000000,44.900000000000000,55.500000000000000,1111.000000000000000
E07000047,West Devon,0.700000000000000,40.400000000000000,57.800000000000000,470.000000000000000
E07000224,Arun,2.400000000000000,41.100000000000000,50.700000000000000,767.700000000000000
E07000044,South Hams,0.900000000000000,41.100000000000000,54.400000000000000,695.800000000000000
E07000061,Eastbourne,1.900000000000000,36.400000000000000,59.400000000000000,443.800000000000000
E07000221,Stratford-on-Avon,1.500000000000000,47.000000000000000,60.300000000000000,1190.800000000000000
E08000004,Oldham,0.600000000000000,38.000000000000000,45.300000000000000,1085.800000000000000
E07000174,Mansfield,0.900000000000000,43.500000000000000,53.300000000000000,561.400000000000000
E07000071,Colchester,2.600000000000000,38.500000000000000,63.800000000000000,1027.500000000000000
E06000010,"Kingston upon Hull, City of",4.800000000000000,31.000000000000000,57.400000000000000,1458.800000000000000
E07000216,Waverley,1.100000000000000,41.800000000000000,69.300000000000000,720.300000000000000
E07000099,North Hertfordshire,1.400000000000000,43.900000000000000,62.200000000000000,840.400000000000000
E07000132,Hinckley and Bosworth,1.600000000000000,50.700000000000000,55.800000000000000,772.700000000000000
E06000003,Redcar and Cleveland,0.900000000000000,38.200000000000000,49.600000000000000,8178.900000000000000
E07000111,Sevenoaks,0.600000000000000,38.200000000000000,62.800000000000000,995.200000000000000
E07000109,Gravesham,0.600000000000000,39.500000000000000,55.500000000000000,586.100000000000000
E07000094,Winchester,1.400000000000000,41.400000000000000,63.400000000000000,1089.900000000000000
E08000025,Birmingham,0.900000000000000,31.000000000000000,54.100000000000000,5855.500000000000000
E07000210,Mole Valley,1.300000000000000,41.000000000000000,63.700000000000000,701.200000000000000
E07000035,Derbyshire Dales,0.700000000000000,44.400000000000000,60.400000000000000,723.700000000000000
E07000122,Pendle,0.800000000000000,40.000000000000000,48.600000000000000,556.400000000000000
E06000016,Leicester,2.100000000000000,29.400000000000000,52.200000000000000,1803.700000000000000
E07000068,Brentwood,0.600000000000000,36.300000000000000,62.100000000000000,587.600000000000000
E07000193,East Staffordshire,2.100000000000000,43.900000000000000,55.600000000000000,925.700000000000000
E07000155,South Northamptonshire,0.800000000000000,54.000000000000000,64.800000000000000,971.500000000000000
E06000048,Northumberland,0.900000000000000,38.800000000000000,27.700000000000000,1787.700000000000000
E06000049,Cheshire East,1.700000000000000,43.200000000000000,56.400000000000000,3299.800000000000000
E07000095,Broxbourne,0.900000000000000,43.100000000000000,56.100000000000000,502.600000000000000
E07000046,Torridge,0.800000000000000,39.200000000000000,61.500000000000000,406.400000000000000
E06000011,East Riding of Yorkshire,2.400000000000000,43.600000000000000,59.300000000000000,3153.300000000000000
E07000151,Daventry,0.900000000000000,49.500000000000000,62.600000000000000,988.000000000000000
E07000027,Barrow-in-Furness,3.200000000000000,34.200000000000000,52.600000000000000,553.400000000000000
E06000014,York,7.500000000000000,32.000000000000000,62.200000000000000,1116.600000000000000
E07000075,Rochford,0.800000000000000,42.100000000000000,55.000000000000000,403.100000000000000
E07000051,Purbeck,2.000000000000000,42.900000000000000,53.800000000000000,406.000000000000000
E08000036,Wakefield,0.800000000000000,41.500000000000000,54.500000000000000,2519.100000000000000
E07000144,Broadland,2.700000000000000,47.700000000000000,59.600000000000000,929.100000000000000
E06000044,Portsmouth,4.700000000000000,32.700000000000000,61.100000000000000,1120.700000000000000
E08000034,Kirklees,0.600000000000000,40.900000000000000,48.100000000000000,2404.500000000000000
E07000195,Newcastle-under-Lyme,0.700000000000000,44.100000000000000,51.800000000000000,939.400000000000000
E07000064,Rother,0.800000000000000,37.700000000000000,57.600000000000000,597.500000000000000
E06000041,Wokingham,1.800000000000000,49.000000000000000,66.000000000000000,1049.800000000000000
E06000046,Isle of Wight,1.800000000000000,34.300000000000000,53.200000000000000,695.600000000000000
E07000102,Three Rivers,0.900000000000000,43.300000000000000,60.900000000000000,674.400000000000000
E06000021,Stoke-on-Trent,0.900000000000000,38.800000000000000,51.600000000000000,1469.700000000000000
E07000030,Eden,0.900000000000000,43.000000000000000,58.100000000000000,1198.100000000000000
E07000062,Hastings,0.900000000000000,34.200000000000000,55.500000000000000,381.600000000000000
E07000238,Wychavon,1.300000000000000,48.400000000000000,57.600000000000000,1238.700000000000000
E07000084,Basingstoke and Deane,1.600000000000000,48.100000000000000,56.400000000000000,1384.900000000000000
E07000031,South Lakeland,1.800000000000000,40.500000000000000,58.900000000000000,1087.500000000000000
E07000225,Chichester,2.800000000000000,39.700000000000000,57.100000000000000,924.600000000000000
E09000024,Merton,2.400000000000000,19.200000000000000,60.500000000000000,882.900000000000000
E06000038,Reading,2.800000000000000,32.200000000000000,54.700000000000000,814.100000000000000
E07000187,Mendip,1.500000000000000,44.600000000000000,58.200000000000000,871.100000000000000
E09000023,Lewisham,2.600000000000000,14.400000000000000,57.100000000000000,972.000000000000000
E07000103,Watford,1.600000000000000,38.600000000000000,56.800000000000000,517.700000000000000
E07000088,Gosport,7.300000000000000,40.000000000000000,56.500000000000000,324.900000000000000
E07000234,Bromsgrove,0.700000000000000,49.900000000000000,65.700000000000000,811.600000000000000
E08000023,South Tyneside,1.300000000000000,33.600000000000000,49.200000000000000,701.500000000000000
E07000149,South Norfolk,2.100000000000000,47.300000000000000,58.700000000000000,1003.700000000000000
E07000190,Taunton Deane,4.400000000000000,41.300000000000000,58.700000000000000,786.400000000000000
E07000229,Worthing,3.500000000000000,39.600000000000000,54.400000000000000,489.300000000000000
E07000070,Chelmsford,2.100000000000000,40.600000000000000,62.700000000000000,1101.600000000000000
E07000052,West Dorset,1.600000000000000,39.500000000000000,64.300000000000000,760.100000000000000
E08000028,Sandwell,0.900000000000000,35.200000000000000,47.100000000000000,1845.800000000000000
E09000009,Ealing,2.000000000000000,21.800000000000000,55.900000000000000,1613.100000000000000
E06000042,Milton Keynes,2.000000000000000,46.000000000000000,58.700000000000000,1725.600000000000000
E07000203,Mid Suffolk,2.000000000000000,48.500000000000000,56.000000000000000,740.000000000000000
E06000029,Poole,3.200000000000000,43.400000000000000,61.700000000000000,834.500000000000000
E07000127,West Lancashire,1.100000000000000,43.200000000000000,53.900000000000000,912.000000000000000
E07000042,Mid Devon,1.300000000000000,44.200000000000000,62.400000000000000,661.100000000000000
E07000211,Reigate and Banstead,1.200000000000000,42.000000000000000,63.300000000000000,954.600000000000000
E07000110,Maidstone,0.800000000000000,44.300000000000000,59.300000000000000,1062.200000000000000
E07000198,Staffordshire Moorlands,0.600000000000000,48.200000000000000,56.700000000000000,1260.300000000000000
E08000006,Salford,1.500000000000000,35.000000000000000,50.500000000000000,1555.400000000000000
E08000008,Tameside,0.900000000000000,39.700000000000000,50.700000000000000,1159.400000000000000
E07000090,Havant,1.900000000000000,44.100000000000000,50.400000000000000,592.200000000000000
E07000228,Mid Sussex,1.000000000000000,42.900000000000000,61.900000000000000,849.700000000000000
E07000115,Tonbridge and Malling,1.000000000000000,43.800000000000000,59.800000000000000,1382.700000000000000
E06000030,Swindon,3.000000000000000,45.100000000000000,55.900000000000000,1459.800000000000000
E09000033,Westminster,3.100000000000000,5.900000000000000,61.500000000000000,3225.100000000000000
E08000016,Barnsley,0.400000000000000,41.500000000000000,45.800000000000000,1673.600000000000000
E07000087,Fareham,2.600000000000000,49.300000000000000,60.400000000000000,647.100000000000000
E06000006,Halton,1.300000000000000,42.400000000000000,48.400000000000000,1554.100000000000000
E07000010,Fenland,3.000000000000000,44.000000000000000,52.100000000000000,1010.200000000000000
E06000024,North Somerset,1.900000000000000,46.000000000000000,61.800000000000000,1438.800000000000000
E09000011,Greenwich,1.500000000000000,17.500000000000000,56.400000000000000,1105.100000000000000
E08000013,St. Helens,0.900000000000000,41.900000000000000,52.800000000000000,1559.100000000000000
E09000028,Southwark,4.900000000000000,8.100000000000000,62.600000000000000,1570.200000000000000
E09000022,Lambeth,5.700000000000000,8.600000000000000,64.100000000000000,1301.100000000000000
E07000073,Harlow,1.800000000000000,42.900000000000000,52.000000000000000,545.500000000000000
E06000008,Blackburn with Darwen,0.600000000000000,36.900000000000000,48.800000000000000,874.900000000000000
E07000191,West Somerset,1.700000000000000,33.800000000000000,55.100000000000000,279.800000000000000
E07000009,East Cambridgeshire,2.100000000000000,50.300000000000000,58.000000000000000,788.200000000000000
E07000114,Thanet,1.500000000000000,35.100000000000000,48.800000000000000,673.500000000000000
E06000047,County Durham,0.600000000000000,40.200000000000000,55.500000000000000,3370.800000000000000
E07000080,Forest of Dean,0.800000000000000,46.200000000000000,63.800000000000000,636.300000000000000
E08000022,North Tyneside,1.600000000000000,37.300000000000000,56.800000000000000,1110.100000000000000
E07000085,East Hampshire,1.200000000000000,47.400000000000000,65.700000000000000,838.000000000000000
E07000179,South Oxfordshire,2.700000000000000,45.400000000000000,62.800000000000000,1148.900000000000000
